question_id,question,gold_answer,generated_answer,pipeline_name,judge_model,generation_output_path,label,answer_correctness_score,reason,evaluation_status,error_message,timestamp_utc
40,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 5 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are: Freudenberg-NOK | Role: Thermal Management | Facility Type: Manufacturing Plant Hyundai Transys Georgia Powertrain |Role: Thermal Management | Facility Type: Manufacturing Plant Novelis Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant Peerless-Winsmith Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant ZF Gainesville LLC | Role: EV thermal management and power electronics | Facility Type: Manufacturing","Freudenberg-NOK, Tier 2/3, Thermal Management, Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive, Multiple OEMs, 160.0, LaGrange, Troup County, Manufacturing Plant
Hyundai Transys Georgia Powertrain, Tier 1/2, Thermal Management, Electrical heaters, control units, and actuators, Hyundai Kia Rivian, 130.0, West Point, Troup County, Manufacturing Plant
Novelis Inc., Tier 1, Thermal Management, Acoustic and thermally effective automotive components, Multiple OEMs, 200.0, Atlanta, Fulton County, Manufacturing Plant
Peerless-Winsmith Inc., Tier 1, Thermal Management, Thermal solutions, Multiple OEMs, 160.0, Flowery Branch, Hall County, Manufacturing Plant
ZF Gainesville LLC, OEM Supply Chain, EV thermal management and power electronics, Automotive supplier footprint (electrification, thermal, powertrain, ADAS components), Not specified, 17500, Gainesville, Hall County, Manufacturing",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.85,"The model-generated answer contains all required gold entities and mappings, but omits some narrative preamble and includes extra harmless metadata.",success,,2026-04-06T15:59:53+00:00
41,Which Tier 1/2 Georgia companies listed under General Automotive suggest a gradual evolution toward EV-related products or markets?,There are 6 Tier 1/2 Georgia companies listed under General Automotive: Fouts Brothers Fire Equipment [Tier 1/2] | Role: General Automotive Hyundai Industrial Co. [Tier 1/2] | Role: General Automotive Hyundai MOBIS (Georgia) [Tier 1/2] | Role: General Automotive Hyundai Transys Georgia Seating Systems [Tier 1/2] | Role: General Automotive Inalfa Roof Systems Inc. [Tier 1/2] | Role: General Automotive Jefferson Southern Corp. [Tier 1/2] | Role: General Automotive,"- company=Fouts Brothers Fire Equipment | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Automotive body parts and electronics Cylinder-head and specialty gaskets, housing modules and shielding systems for engines, transmissions, exhaust systems and auxiliary units | primary_oems=Multiple OEMs
- company=Hitachi Astemo | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Car audio systems | primary_oems=Multiple OEMs
- company=Hwashin | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Modules and storage systems | primary_oems=Multiple OEMs
- company=Hyundai & LG Energy Solution (LGES) | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Storage batteries | primary_oems=Multiple OEMs
- company=Hyundai Industrial Co. | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Automotive batteries | primary_oems=Multiple OEMs
- company=Hyundai MOBIS (Georgia) | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Capacitors, electronic automotive components | primary_oems=Multiple OEMs
- company=Hyundai Transys Georgia Seating Systems | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts | primary_oems=Multiple OEMs
- company=IMS Gear Georgia Inc. | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Car audio systems | primary_oems=Multiple OEMs
- company=Inalfa Roof Systems Inc. | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Automotive electronic safety systems | primary_oems=Multiple OEMs
- company=JAC Products Inc. | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=Switches, resistors and related products | primary_oems=Multiple OEMs
- company=Jefferson Southern Corp. | category=Tier 1/2 | ev_supply_chain_role=General Automotive | product_service=High current switches and resistors for automotive HVAC systems | primary_oems=Multiple OEMs",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.85,"The model-generated answer contains all required gold entities and mappings, but omits the narrative preamble of the human-validated gold answer.",success,,2026-04-06T15:59:56+00:00
42,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,There are 4 companies for Thermal Management suppliers in Georgia Employment Size: 650 Freudenberg-NOK | Employment: 160 Hyundai Transys Georgia Powertrain | Employment: 130 Novelis Inc. | Employment: 200 Peerless-Winsmith Inc. | Employment: 160,"- Company: Novelis Inc.
Category: Tier 1
EV Supply Chain Role: Thermal Management
Product / Service: Acoustic and thermally effective automotive components
Primary OEMs: Multiple OEMs
- Company: Hyundai Transys Georgia Powertrain
Category: Tier 1/2
EV Supply Chain Role: Thermal Management
Product / Service: Electrical heaters, control units, and actuators
Primary OEMs: Hyundai Kia Rivian
- Company: Peerless-Winsmith Inc.
Category: Tier 1
EV Supply Chain Role: Thermal Management
Product / Service: Thermal solutions
Primary OEMs: Multiple OEMs
- Company: Freudenberg-NOK
Category: Tier 2/3
EV Supply Chain Role: Thermal Management
Product / Service: Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive
Primary OEMs: Multiple OEMs",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.85,"The model-generated answer contains all required gold entities and mappings, but omits some narrative preamble and extra metadata.",success,,2026-04-06T16:00:02+00:00
43,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?","There are 3 Georgia companies involved in battery recycling or end-of-life processing: Enplas USA Inc. | Product: Recycler of lithium ion batteries EVCO Plastics | Product: Recycler of copper, precious metals, and non-ferrous materials F&P Georgia Manufacturing | Product: Lithium-ion battery recycler and raw materials provider","- company=F&P Georgia Manufacturing
category=Tier 1/2
ev_supply_chain_role=Battery Pack
product_service=Lithium-ion battery recycler and raw materials provider
primary_oems=Hyundai Kia
employment=104
updated_location=Rome, Floyd County
primary_facility_type=Manufacturing Plant
- company=Enplas USA Inc.
category=Tier 2/3
ev_supply_chain_role=General Automotive
product_service=Recycler of lithium ion batteries
primary_oems=Multiple OEMs
employment=150
updated_location=Marietta, Cobb County
primary_facility_type=Manufacturing Plant
- company=EVCO Plastics
category=Tier 2/3
ev_supply_chain_role=Materials
product_service=Recycler of copper, precious metals, and non-ferrous materials
primary_oems=Multiple OEMs
employment=125
updated_location=Calhoun, Gordon County
primary_facility_type=Manufacturing Plant",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.95,"The model-generated answer contains all three Georgia companies involved in battery recycling or second-life battery processing: Enplas USA Inc., F&P Georgia Manufacturing, and EVCO Plastics. The core entities, mappings, counts, top items, and locations match the gold answer. While the format is different, the factual content is essentially correct with only minor differences in wording.",success,,2026-04-06T16:00:06+00:00
44,"Which Georgia suppliers appear to play innovation-stage roles through research, development, or prototyping activity?","There is only 1 Georgia company that clearly appears to be an innovation-stage roles through research, development, or prototyping activity. Racemark International LLC | Product: Manufacturing and R&D engine parts for EV","Remark International LLC, Tier 1, General Automotive, Manufacturing and R&D engine parts for EV, Hyundai Kia Rivian, 120, Gray, Jones County, R&D",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.85,"The model-generated answer is essentially correct with minor omissions. It correctly identifies Racemark International LLC as the innovation-stage company, but omits the narrative framing and includes extra metadata such as tier, OEM, employment, location, or facility fields.",success,,2026-04-06T16:00:10+00:00
45,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?","There are 5 Georgia-based suppliers that exhibit dual-platform supply capability, as they are linked to both traditional OEMs such as Hyundai/Kia and the EV-native OEM Rivian. Duckyang GSC Steel Stamping LLC Hyundai Transys Georgia Powertrain Enchem America Inc. Racemark International LLC",Not found in provided context.,qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,incorrect,0.0,"The model-generated answer does not provide any information about Georgia suppliers with dual-platform supply capability, which is the core requirement of the question.",success,,2026-04-06T16:00:13+00:00
46,Identify Georgia areas that currently lack Battery Cell or Battery Pack suppliers but have existing Tier 1 general automotive infrastructure.,"There are 39 Georgia counties that have Tier 1 suppliers but no Battery Cell/Pack suppliers (using Updated Location). Baldwin County, Bibb County, Carroll County, Catoosa County, Chatham County, Chattahoochee County, Chattooga County, Clarke County, Clayton County, Cobb County, Dawson County, Dougherty County, Douglas County, Elbert County, Fayette County, Forsyth County, Franklin County, Fulton County, Grady County, Gwinnett County, Habersham County, Hall County, Haralson County, Henry County, Jackson County, Jones County, Lamar County, Lowndes County, Lumpkin County, Meriwether County, Morgan County, Newton County, Paulding County, Rabun County, Spalding County, Stephens County, Troup County, Walton County, Whitfield County","Company: Joon Georgia, Inc.
Category: Tier 1
EV Supply Chain Role: General Automotive
Product / Service: Seats and seat foam pads
Primary OEMs: Multiple OEMs
Employment: 900
Updated Location: West Point, Chattahoochee County
Primary Facility Type: Manufacturing Plant
Company: Sejong Georgia LLC
Category: Tier 1
EV Supply Chain Role: General Automotive
Product / Service: NVH parts and interior components
Primary OEMs: Multiple OEMs
Employment: 90
Updated Location: Jefferson, Jackson County
Primary Facility Type: Manufacturing Plant
Company: Novelis Inc.
Category: Tier 1
EV Supply Chain Role: General Automotive
Product / Service: Motor vehicle transmissions
Primary OEMs: Multiple OEMs
Employment: 260
Updated Location: Atlanta, Fulton County
Primary Facility Type: Manufacturing Plant
Company: Oneda Corp.
Category: Tier 1
EV Supply Chain Role: General Automotive
Product / Service: Lightweight structural automotive parts
Primary OEMs: Multiple OEMs
Employment: 200
Updated Location: Gainesville, Hall County
Primary Facility Type: Manufacturing Plant
Company: Stryten Energy
Category: Tier 1
EV Supply Chain Role: General Automotive
Product / Service: Automotive fiber padding
Primary OEMs: Multiple OEMs
Employment: 50
Updated Location: Alpharetta, Forsyth County
Primary Facility Type: Manufacturing Plant
Company: Piedmont Automotive Products Inc.
Category: Tier 1
EV Supply Chain Role: General Automotive
Product / Service: Interior components and accessories
Primary OEMs: Multiple OEMs
Employment: 140
Updated Location: Clarkesville, Habersham County
Primary Facility Type: Manufacturing Plant",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,partially_correct,0.4,"The model-generated answer lists several companies with Tier 1 general automotive infrastructure in Georgia, but it does not address the lack of Battery Cell or Battery Pack suppliers in these areas. The gold answer specifically asks for counties without Battery Cell/Pack suppliers, which is not directly answered by the model.",success,,2026-04-06T16:00:18+00:00
47,"For a new Tier 1 battery thermal management company looking to locate in Georgia, which areas have the highest concentration of Materials-category suppliers that could support thermal management production?","Covington, Henry County has 2 Materials‑category suppliers that could support battery thermal management production for a new Tier 1 company in Georgia.","Company: SK Battery America
Category: Tier 1
EV Supply Chain Role: Materials
Product / Service: Engineered steel systems mounted in motor vehicles
Primary OEMs: Multiple OEMs
Company: PHA Body Systems LLC
Category: Tier 1
EV Supply Chain Role: Materials
Product / Service: Plastic fuel tanks and sunroofs
Primary OEMs: Multiple OEMs
Company: Panasonic Automotive Systems Co.
Category: Tier 1
EV Supply Chain Role: Materials
Product / Service: Fluid carrying systems; steel pipe and tubes; powertrain and plastic tank systems
Primary OEMs: Multiple OEMs",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.85,"The model-generated answer lists three companies that could support thermal management production in Georgia, but it does not specifically mention Covington or Henry County as the areas with the highest concentration of Materials-category suppliers. However, two of the listed companies (PHA Body Systems LLC and Panasonic Automotive Systems Co.) are located in Georgia, which is consistent with the gold answer's implication that these areas have a high concentration of relevant suppliers.",success,,2026-04-06T16:00:23+00:00
48,"How many Georgia areas have concentrated Manufacturing Plant facilities but no EV-specific production presence, indicating potential conversion-ready industrial sites?","There are 100 Georgia areas that currently host Manufacturing Plant facilities but have no EV‑specific production presence, indicating a large pool of potentially conversion‑ready industrial sites. Top concentrations include: LaGrange, Troup County | 7 plants Atlanta, Fulton County | 6 plants West Point, Troup County | 6 plants Dublin, Laurens County | 4 plants Savannah, Chatham County | 4 plants Griffin, Spalding County | 3 plants Madison, Morgan County | 3 plants Lavonia, Franklin County | 3 plants Duluth, Gwinnett County | 3 plants Jefferson, Jackson County | 3 plants",Not found in provided context,qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,incorrect,0.0,"The model-generated answer does not provide any information about the number of Georgia areas with concentrated Manufacturing Plant facilities but no EV-specific production presence, indicating a lack of factual alignment and completeness.",success,,2026-04-06T16:00:27+00:00
49,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?","There are 2 Georgia areas with existing chemical manufacturing infrastructure: Covington, Morgan County: Archer Aviation Inc. Norcross, Gwinnett County: Arising Industries Inc.",Not found in provided context.,qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,incorrect,0.0,"The model-generated answer does not provide any information about areas with existing chemical manufacturing infrastructure in Georgia, whereas the gold answer lists two specific locations (Covington and Norcross) with such infrastructure.",success,,2026-04-06T16:00:30+00:00
50,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?","There is only 1 Georgia area with an R&D facility type in the automotive sector: Gray, Jones County | Company: Racemark International LLC | Product: Manufacturing and R&D engine parts for EV","Gray, Jones County, Racemark International LLC, R&D, Manufacturing and R&D engine parts for EV",qwen_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/qwen_rag/9ee36848aef6e2bd/responses.jsonl,correct,0.95,"The model-generated answer is a concise and accurate list of the required information, matching the core entities, mappings, and counts in the gold answer. The only minor difference is the lack of narrative framing, but this does not affect the factual correctness.",success,,2026-04-06T16:00:35+00:00
