question_id,question,gold_answer,generated_answer,pipeline_name,judge_model,generation_output_path,label,answer_correctness_score,reason,evaluation_status,error_message,timestamp_utc
35,"How many Georgia companies are now producing lithium-ion battery materials, cells, or electrolytes?","There are 5 Georgia‑based companies currently producing lithium‑ion battery materials, battery cells, or battery electrolytes: F&P Georgia Manufacturing [Tier 1/2] | Lithium-ion battery recycler & raw materials Hitachi Astemo Americas Inc. [Tier 1/2] | Battery cells for electric mobility Hollingsworth & Vose Co. [Tier 1/2] | Lithium-ion battery materials Honda Development & Manufacturing [Tier 1/2] | Battery cells IMMI [Tier 1/2] | Battery electrolyte","5
F&P Georgia Manufacturing | Tier 1/2 | Lithium-ion battery recycler and raw materials provider
Hitachi Astemo Americas Inc. | Tier 1/2 | Battery cells for electric mobility
Hollingsworth & Vose Co. | Tier 1/2 | Lithium-ion battery materials
Honda Development & Manufacturing | Tier 1/2 | Battery cells for electric mobility
IMMI | Tier 1/2 | Battery electrolyte",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.95,"The model-generated answer contains the same core entities and mappings as the gold answer, with a slight difference in formatting. The count of Georgia companies producing lithium-ion battery materials is also correct.",success,,2026-04-06T15:59:32+00:00
36,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are growing their EV-specific customer base?,"There are 7 Tier 2/3 companies producing lightweight aluminum or composite materials and are growing their EV-specific customer base Bridgestone Bandag | Product: Composite materials and specialty polymers for automotive components | EV Relevant: Indirect Dinex Emissions Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect Down 2 Earth Trailers | Product: Standard and custom aluminum-lithium products for automotive customers | EV Relevant: Indirect Eaton Corp. | Product: Aluminum products for various markets including automotive market | EV Relevant: Indirect Ecoplastic America Corporation | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect Erdrich USA Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect Global Powertrain Systems LLC | Product: Motor vehicle brake systems and parts Fabricates metal products, including coate | EV Relevant: Indirect","Ascend Elements, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Interior and exterior plastic parts, primary_oems=Multiple OEMs
Aspen Aerogels, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Gaskets, plastic precision moldings, oil seals and valve steam seals, primary_oems=Multiple OEMs
Aurubis, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Automotive interior plastic parts, door trim, primary_oems=Multiple OEMs
Beaver Manufacturing Co. Inc., category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Plastic valves, primary_oems=Multiple OEMs
Blue Bird Corp., category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Plastic interior assemblies for the auto industry, primary_oems=Multiple OEMs
Blue Ridge Manufacturing, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Plastic and metal fasteners and precision strings for automotive industry, primary_oems=Multiple OEMs
Bridgestone Bandag, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Composite materials and specialty polymers for automotive components, primary_oems=Multiple OEMs
Constellium Automotive USA, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Motor vehicle plastic fuel systems and parts, primary_oems=Multiple OEMs
Daehan Solution Georgia LLC, category=Tier 2/3, ev_supply_chain_role=Materials, product_service=Chemically treated industrial yarns Rubber compounds for tires, mining conveyor belts, automotive floor mats, and windshield wiper blades, primary_oems=Multiple OEMs
Erdrich USA Inc., category=Tier 2/3, ev_supply_chain_role=General Automotive, product_service=Aluminum sheet for automotive bodies, primary_oems=Multiple OEMs",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer contains all required gold entities and mappings, but omits some narrative preamble and extra metadata.",success,,2026-04-06T15:59:36+00:00
37,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth.","There is only 1 Georgia company with 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' product signals. GSC Steel Stamping LLC | Product: DC-to-DC converters","GSC Steel Stamping LLC, Power Electronics, Hyundai Kia Rivian, Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.*, 350.0, Adairsville, Bartow County, Manufacturing Plant
Hyundai MOBIS (Georgia), General Automotive, Multiple OEMs, Capacitors, electronic automotive components, 170.0, West Point, Troup County, Manufacturing Plant
Hyundai Transys Georgia Seating Systems, General Automotive, Multiple OEMs, Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts, 110.0, West Point, Troup County, Manufacturing Plant
Woory Industrial Co., High‑voltage EV connectors and electronics, , Automotive connectors, terminals, sensors, and power/data components, 87000.0, Dublin, Laurens County, Manufacturing / Engineering
Yazaki North America, Power electronics, sensors, and EV systems, , 230000.0, Spalding County, Engineering / Operations
ZF Gainesville LLC, EV thermal management and power electronics, , Automotive supplier footprint (electrification, thermal, powertrain, ADAS components), 17500.0, Gainesville, Hall County, Manufacturing
Morgan Corp., Charging Infrastructure, Multiple OEMs, Engine components, turbochargers, exhaust parts and other automotive parts, 320.0, Rabun County, Manufacturing Plant
There are 7 companies.",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,partially_correct,0.6,"The model-generated answer contains some of the required companies and product signals, but it is incomplete and includes extra information that is not relevant to the question.",success,,2026-04-06T15:59:41+00:00
38,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?","There are 3 Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector TCI Powder Coatings | Employment: 3000 | Role: Vehicle Assembly Teklas USA | Employment: 1800 | Role: Vehicle Assembly Textron Specialized Vehicles | Employment: 1100 | Role: Vehicle Assembly","• TCI Powder Coatings, Indirectly Relevant, Vehicle Assembly, Automotive assembly plant, Kia Georgia Inc.
• Teklas USA, Indirectly Relevant, Vehicle Assembly, Golf carts and all-terrain vehicles, Yamaha Motor Manufacturing Corp.
• Textron Specialized Vehicles, Indirectly Relevant, Vehicle Assembly, Golf carts, utility vehicles, industrial vehicles, Textron Specialized Vehicles
3 companies match.",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer contains all required entities and mappings from the gold answer, but omits some additional metadata such as employment numbers and roles.",success,,2026-04-06T15:59:44+00:00
39,"Which three Georgia companies have the largest employment in EV thermal management, and how many employees does each have?","The 4 companies with the largest thermal-management-related employment in Georgia are: ZF Gainesville LLC: 17,500 employees Novelis Inc.: 200 employees Freudenberg-NOK: 160 employees Peerless-Winsmith Inc.: 160 employees","ZF Gainesville LLC, 170000.0, EV body, powertrain, and thermal components, OEM Supply Chain, Hall County
Voestalpine Automotive Body Parts Inc., 1300.0, EV and ICE powertrain and HVAC components, OEM Supply Chain, Bartow County
Novelis Inc., 200.0, Thermal Management, Tier 1, Fulton County",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer contains the top three Georgia companies with significant employment in EV thermal management: ZF Gainesville LLC, Voestalpine Automotive Body Parts Inc., and Novelis Inc. However, it incorrectly states that ZF Gainesville LLC has 170000 employees (gold answer says 17,500), and Voestalpine is not mentioned in the gold answer. The model-generated answer also includes extra metadata such as 'EV body, powertrain, and thermal components' which is not present in the gold answer.",success,,2026-04-06T15:59:52+00:00
40,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 5 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are: Freudenberg-NOK | Role: Thermal Management | Facility Type: Manufacturing Plant Hyundai Transys Georgia Powertrain |Role: Thermal Management | Facility Type: Manufacturing Plant Novelis Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant Peerless-Winsmith Inc. | Role: Thermal Management | Facility Type: Manufacturing Plant ZF Gainesville LLC | Role: EV thermal management and power electronics | Facility Type: Manufacturing","Freudenberg-NOK, Tier 2/3, Thermal Management, Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive, Multiple OEMs, 160.0, LaGrange, Troup County, Manufacturing Plant
Hyundai Transys Georgia Powertrain, Tier 1/2, Thermal Management, Electrical heaters, control units, and actuators, Hyundai Kia Rivian, 130.0, West Point, Troup County, Manufacturing Plant
Novelis Inc., Tier 1, Thermal Management, Acoustic and thermally effective automotive components, Multiple OEMs, 200.0, Atlanta, Fulton County, Manufacturing Plant
Peerless-Winsmith Inc., Tier 1, Thermal Management, Thermal solutions, Multiple OEMs, 160.0, Flowery Branch, Hall County, Manufacturing Plant
Voestalpine Automotive Body Parts Inc., OEM Supply Chain, EV and ICE powertrain and HVAC components, Automotive components manufacturing group (compressors/automotive parts), Not specified, 1300.0, Cartersville, Bartow County, Manufacturing plant
ZF Gainesville LLC, OEM Supply Chain, EV body, powertrain, and thermal components, Contract manufacturing & automotive systems (body, chassis, powertrain, e-drive), Not specified, 170000.0, Gainesville, Hall County, Manufacturing
ZF Gainesville LLC, OEM Supply Chain, EV thermal management and power electronics, Automotive supplier footprint (electrification, thermal, powertrain, ADAS components), Not specified, 17500, Gainesville, Hall County, Manufacturing",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer contains all required gold entities and mappings, but omits some narrative preamble and includes extra harmless metadata.",success,,2026-04-06T15:59:55+00:00
41,Which Tier 1/2 Georgia companies listed under General Automotive suggest a gradual evolution toward EV-related products or markets?,There are 6 Tier 1/2 Georgia companies listed under General Automotive: Fouts Brothers Fire Equipment [Tier 1/2] | Role: General Automotive Hyundai Industrial Co. [Tier 1/2] | Role: General Automotive Hyundai MOBIS (Georgia) [Tier 1/2] | Role: General Automotive Hyundai Transys Georgia Seating Systems [Tier 1/2] | Role: General Automotive Inalfa Roof Systems Inc. [Tier 1/2] | Role: General Automotive Jefferson Southern Corp. [Tier 1/2] | Role: General Automotive,"F&P Georgia Manufacturing, Tier 1/2, Battery Pack, Lithium-ion battery recycler and raw materials provider, Hyundai Kia
Fouts Brothers Fire Equipment, Tier 1/2, General Automotive, Automotive body parts and electronics Cylinder-head and specialty gaskets, housing modules and shielding systems for engines, transmissions, exhaust systems and auxiliary units, Multiple OEMs
Hitachi Astemo, Tier 1/2, General Automotive, Car audio systems, Multiple OEMs
Hitachi Astemo Americas Inc., Tier 1/2, Battery Cell, Battery cells for electric mobility, Hyundai Kia
Hollingsworth & Vose Co., Tier 1/2, Battery Pack, Lithium-ion battery materials, Hyundai Kia
Honda Development & Manufacturing, Tier 1/2, Battery Cell, Battery cells for electric mobility, Hyundai Kia
Hwashin, Tier 1/2, General Automotive, Modules and storage systems, Multiple OEMs
Hyundai & LG Energy Solution (LGES), Tier 1/2, General Automotive, Storage batteries, Multiple OEMs
Hyundai Industrial Co., Tier 1/2, General Automotive, Automotive batteries, Multiple OEMs
Hyundai MOBIS (Georgia), Tier 1/2, General Automotive, Capacitors, electronic automotive components, Multiple OEMs
Hyundai Motor Group, Tier 1/2, Battery Pack, Battery parts for electric vehicles, Hyundai Kia
Hyundai Transys Georgia Powertrain, Tier 1/2, Thermal Management, Electrical heaters, control units, and actuators, Hyundai Kia Rivian
Hyundai Transys Georgia Seating Systems, Tier 1/2, General Automotive, Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts, Multiple OEMs
IMMI, Tier 1/2, Battery Pack, Battery electrolyte, Hyundai Kia
IMS Gear Georgia Inc., Tier 1/2, General Automotive, Car audio systems, Multiple OEMs
Inalfa Roof Systems Inc., Tier 1/2, General Automotive, Automotive electronic safety systems, Multiple OEMs
JAC Products Inc., Tier 1/2, General Automotive, Switches, resistors and related products, Multiple OEMs
Jefferson Southern Corp., Tier 1/2, General Automotive, High current switches and resistors for automotive HVAC systems, Multiple OEMs
There are 18 companies listed.",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer lists 18 companies under General Automotive in Georgia, which is close to the gold answer's count of 6 Tier 1/2 companies. However, upon closer inspection, it appears that the model has included many companies that are not listed in the gold answer, but some of these companies do have EV-related products or markets. The core entities and mappings match the gold answer for a subset of the companies listed by the model, such as Fouts Brothers Fire Equipment and Hyundai Industrial Co., which suggests a gradual evolution toward EV-related products or markets.",success,,2026-04-06T16:00:01+00:00
42,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,There are 4 companies for Thermal Management suppliers in Georgia Employment Size: 650 Freudenberg-NOK | Employment: 160 Hyundai Transys Georgia Powertrain | Employment: 130 Novelis Inc. | Employment: 200 Peerless-Winsmith Inc. | Employment: 160,"Here's a list of Georgia Thermal Management suppliers, their category, EV supply chain role, product/service, and primary OEMs:
- Novelis Inc., Tier 1, Thermal Management, Acoustic and thermally effective automotive components, Multiple OEMs
- Hyundai Transys Georgia Powertrain, Tier 1/2, Thermal Management, Electrical heaters, control units, and actuators, Hyundai Kia Rivian
- Peerless-Winsmith Inc., Tier 1, Thermal Management, Thermal solutions, Multiple OEMs
- Freudenberg-NOK, Tier 2/3, Thermal Management, Stamped blanks Flexible metal hoses for exhaust systems, thermal compensators, among other automotive, Multiple OEMs
There are 4 companies identified as Thermal Management suppliers with a combined employment of 200 + 130 + 160 + 160 = 650 employees.",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.95,"The model-generated answer contains all required gold entities and mappings, with some extra metadata that does not affect the core correctness of the answer.",success,,2026-04-06T16:00:03+00:00
43,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?","There are 3 Georgia companies involved in battery recycling or end-of-life processing: Enplas USA Inc. | Product: Recycler of lithium ion batteries EVCO Plastics | Product: Recycler of copper, precious metals, and non-ferrous materials F&P Georgia Manufacturing | Product: Lithium-ion battery recycler and raw materials provider","• Enplas USA Inc., Tier 2/3, General Automotive, Recycler of lithium ion batteries, Multiple OEMs, 150.0, Marietta, Cobb County, Manufacturing Plant
• EVCO Plastics, Tier 2/3, Materials, Recycler of copper, precious metals, and non-ferrous materials, Multiple OEMs, 125.0, Calhoun, Gordon County, Manufacturing Plant
• F&P Georgia Manufacturing, Tier 1/2, Battery Pack, Lithium-ion battery recycler and raw materials provider, Hyundai Kia, 104.0, Rome, Floyd County, Manufacturing Plant",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.95,"The model-generated answer contains all required gold entities and mappings, with minor differences in wording and metadata.",success,,2026-04-06T16:00:08+00:00
44,"Which Georgia suppliers appear to play innovation-stage roles through research, development, or prototyping activity?","There is only 1 Georgia company that clearly appears to be an innovation-stage roles through research, development, or prototyping activity. Racemark International LLC | Product: Manufacturing and R&D engine parts for EV","• Racemark International LLC, Tier 1, General Automotive, Manufacturing and R&D engine parts for EV, Hyundai Kia Rivian, 120.0, Gray, Jones County, R&D",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.95,"The model-generated answer contains the same core entity (Racemark International LLC) and mapping (innovation-stage role through research, development, or prototyping activity), with additional metadata that does not affect the correctness of the answer.",success,,2026-04-06T16:00:12+00:00
45,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?","There are 5 Georgia-based suppliers that exhibit dual-platform supply capability, as they are linked to both traditional OEMs such as Hyundai/Kia and the EV-native OEM Rivian. Duckyang GSC Steel Stamping LLC Hyundai Transys Georgia Powertrain Enchem America Inc. Racemark International LLC","Hyundai Transys Georgia Powertrain, Thermal Management, Hyundai Kia Rivian
Novelis Inc., Thermal Management, Multiple OEMs",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer contains the core entities and mappings that match the gold answer, but lacks some narrative framing and includes extra metadata. However, it provides a list of suppliers with dual-platform supply capability, which is essentially correct.",success,,2026-04-06T16:00:15+00:00
46,Identify Georgia areas that currently lack Battery Cell or Battery Pack suppliers but have existing Tier 1 general automotive infrastructure.,"There are 39 Georgia counties that have Tier 1 suppliers but no Battery Cell/Pack suppliers (using Updated Location). Baldwin County, Bibb County, Carroll County, Catoosa County, Chatham County, Chattahoochee County, Chattooga County, Clarke County, Clayton County, Cobb County, Dawson County, Dougherty County, Douglas County, Elbert County, Fayette County, Forsyth County, Franklin County, Fulton County, Grady County, Gwinnett County, Habersham County, Hall County, Haralson County, Henry County, Jackson County, Jones County, Lamar County, Lowndes County, Lumpkin County, Meriwether County, Morgan County, Newton County, Paulding County, Rabun County, Spalding County, Stephens County, Troup County, Walton County, Whitfield County",Not found in provided context.,gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,incorrect,0.0,"The model-generated answer does not provide any information about Georgia areas that lack Battery Cell or Battery Pack suppliers but have existing Tier 1 general automotive infrastructure, which is the core requirement of the question.",success,,2026-04-06T16:00:20+00:00
47,"For a new Tier 1 battery thermal management company looking to locate in Georgia, which areas have the highest concentration of Materials-category suppliers that could support thermal management production?","Covington, Henry County has 2 Materials‑category suppliers that could support battery thermal management production for a new Tier 1 company in Georgia.","Novelis Inc., Tier 1, Thermal Management, Acoustic and thermally effective automotive components, Multiple OEMs
Peerless-Winsmith Inc., Tier 1, Thermal Management, Thermal solutions, Multiple OEMs
SK Battery America, Tier 1, Materials, Engineered steel systems mounted in motor vehicles, Multiple OEMs
PHA Body Systems LLC, Tier 1, Materials, Plastic fuel tanks and sunroofs, Multiple OEMs
Panasonic Automotive Systems Co., Tier 1, Materials, Fluid carrying systems; steel pipe and tubes; powertrain and plastic tank systems, Multiple OEMs
There are 5 companies listed.",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,partially_correct,0.6,"The model-generated answer lists several companies that could support thermal management production in Georgia, but it does not specifically mention Covington or Henry County as the areas with the highest concentration of Materials-category suppliers. The gold answer provides a specific location and count, which is missing from the model's response.",success,,2026-04-06T16:00:25+00:00
48,"How many Georgia areas have concentrated Manufacturing Plant facilities but no EV-specific production presence, indicating potential conversion-ready industrial sites?","There are 100 Georgia areas that currently host Manufacturing Plant facilities but have no EV‑specific production presence, indicating a large pool of potentially conversion‑ready industrial sites. Top concentrations include: LaGrange, Troup County | 7 plants Atlanta, Fulton County | 6 plants West Point, Troup County | 6 plants Dublin, Laurens County | 4 plants Savannah, Chatham County | 4 plants Griffin, Spalding County | 3 plants Madison, Morgan County | 3 plants Lavonia, Franklin County | 3 plants Duluth, Gwinnett County | 3 plants Jefferson, Jackson County | 3 plants",187,gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,incorrect,0.0,The model-generated answer is a single number (187) which does not match the gold answer's detailed list of locations and counts.,success,,2026-04-06T16:00:28+00:00
49,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?","There are 2 Georgia areas with existing chemical manufacturing infrastructure: Covington, Morgan County: Archer Aviation Inc. Norcross, Gwinnett County: Arising Industries Inc.","DAEHAN Solution Georgia LLC, Tier 2/3, Materials, Chemically treated industrial yarns Rubber compounds for tires, mining conveyor belts, automotive floor mats, and windshield wiper blades, Multiple OEMs
F&P Georgia Manufacturing, Tier 1/2, Battery Pack, Lithium-ion battery recycler and raw materials provider, Hyundai Kia
SungEel Recycling Park Georgia, Tier 2/3, Materials, Various fasteners for automotive seating and interior Fasteners, zippers, hook & loop, pull straps, ISO-marker buttons, seat belt buttons, plastic hardware, Multiple OEMs",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.85,"The model-generated answer lists two areas with existing chemical manufacturing infrastructure in Georgia: DAEHAN Solution Georgia LLC and F&P Georgia Manufacturing, which are both correct locations. However, the model's answer is missing one of the gold answer's locations (Archer Aviation Inc.) and includes extra information about tier levels and OEMs that is not present in the gold answer.",success,,2026-04-06T16:00:33+00:00
50,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?","There is only 1 Georgia area with an R&D facility type in the automotive sector: Gray, Jones County | Company: Racemark International LLC | Product: Manufacturing and R&D engine parts for EV","Gray, Jones County, Racemark International LLC, R&D, Manufacturing and R&D engine parts for EV",gemma_rag,llama3.1:8b,/home/sm11926/Downloads/ev_data_LLM_comparsions_sreeja/outputs/generation/gemma_rag/9c99fc4e626bfd7d/responses.jsonl,correct,0.95,"The model-generated answer is a concise and accurate list of the required information, matching the core entities, mappings, and counts in the gold answer. The only minor difference is the lack of narrative framing, but this does not affect the factual correctness.",success,,2026-04-06T16:00:37+00:00
